txt,result
회사 구내식당에는 많은 남직원이 흠모하는 미모의 영양사가 계십니다. 물론 저도 호감은 있지만 대놓고 표현한 적은 없습니다. 여느때처럼 배식을 받고 있었는데 눈이 충혈되어 있네요 연어구이 하나 더 드릴게요 몰래 더 드리는거니깐 남기지 말고 다 드세요 그렇게 기분좋게 식사를 마치고 구내식당 게시판에 연어 안남기고 잘 먹었습니다 다음에는 치킨이 먹고싶어요 라고 적었습니다. 그리고 며칠 후 치킨가스가 나왔습니다. 게시판에 가자미조림도 가능할까요라고 적었더니 그 다음 주에 가자미 조림이 나왔습니다. 그날도 맛있게 먹고있는데 영양사가 직접 와서 맛있게 먹고 있는지 묻고 매주 식단짜기 힘든데 도움이 되었다 혹시 못먹는게 있으면 말해달라고 했습니다.,0
회사 구내식당에는 많은 남자 직원이 좋아하는 미모의 영양사가 계십니다. 저도 호감은 있지만 직접적으로 표현한 적은 없습니다. 여느때처럼 배식을 받고 있었는데 눈이 충혈되어 있네요 연어구이 하나 더 드릴게요 몰래 더 드리는거니깐 남기지 말고 다 드세요 그렇게 기분좋게 식사를 마치고 구내식당 게시판에 연어 안남기고 잘 먹었습니다 다음에는 치킨이 먹고싶어요 라고 적었습니다. 그리고 며칠 후 치킨가스가 나왔습니다. 게시판에 가자미조림도 가능할까요라고 적었더니 그 다음 주에 가자미 조림이 나왔습니다. 그날도 맛있게 먹고있는데 영양사가 직접 와서 맛있게 먹고 있는지 묻고 매주 식단짜기 힘든데 도움이 되었다 혹시 못먹는게 있으면 말해달라고 했습니다.,0
회사 구내식당에는 많은 남직원이 흠모하는 미모의 영양사가 계십니다. 물론 저도 호감은 있지만 대놓고 표현한 적은 없습니다. 어느 날 배식을 받고 있었는데 눈이 충혈되어 있다고 연어구이 하나 더 드릴게요 몰래 드리는거니깐 다 드세요 식사를 마치고 구내식당 게시판에 연어 안남기고 잘 먹었습니다 다음에는 치킨이 먹고싶어요 라고 적었습니다. 며칠 후 치킨가스가 나왔습니다. 가자미조림도 가능한지 적었더니 가자미 조림이 나왔습니다. 맛있게 먹고있는데 영양사가 와서 맛있게 먹고 있는지 묻고 도움이 되었다 못먹는게 있으면 말해달라고 했습니다.,0
회사 구내식당에는 많은 남자 직원들이 흠모하는 영양사가 있습니다. 물론 저도 호감은 있지만 겉으로 표현한 적은 없습니다. 똑같이 배식을 받고 있었는데 눈이 충혈된걸 보시고는 연어구이를 더 줬습니다. 몰래 드리는거라 다 먹으라고 얘기했다 기분좋게 밥을 먹고 나서 구내식당 게시판에 연어 잘 먹었습니다 다음에는 치킨도 될까요 했더니 며칠 후 치킨가스가 나왔습니다. 가자미조림도 게시판에 적었더니 그 다음 주에 가자미 조림이 나왔습니다. 그날도 맛있게 먹고있다가 영양사가 직접 와서 맛있는지 묻고 식단 짜는 데 도움이 되었다고 했습니다.,0
회사 구내식당에서 여느때처럼 배식을 받고 있었는데 영앙사님이 눈이 충혈되어 있네요 연어구이 하나 더 드릴게요 몰래 더 드리는거니깐 남기지 말고 다 드세요 그렇게 기분좋게 식사를 마치고 구내식당 게시판에 잘 먹었고 다음에는 치킨이 먹고싶어요 라고 적었습니다. 그리고 며칠 후 치킨 반찬이 나왔습니다. 게시판에 가자미 조림도 가능할까요라고 적었더니 그 다음 주에 그 반찬이 나왔습니다. 그날도 맛있게 먹고있는데 영양사가 직접 와서 맛있게 먹고 있는지 묻고 매주 식단짜기 힘든데 도움이 되었다 혹시 못먹는게 있으면 말해달라고 했습니다.,0
회사 구내식당에는 미모의 영양사가 계십니다. 물론 저도 호감은 있었습니다. 여느때처럼 배식을 받고 있었는데 제 몸상태를 보시고는 연어구이 하나 더 드릴게요 몰래 더 드리는거니깐 남기지 말고 다 드세요 그렇게 기분좋게 식사를 마치고 구내식당 게시판에 연어 안남기고 잘 먹었습니다 다음에는 치킨이 먹고싶어요 라고 적었습니다. 그리고 며칠 후 치킨가스가 나왔습니다. 게시판에 가자미 조림도 가능할까요라고 적었더니 그 다음 주에 가자미조림이 나왔습니다. 그날도 맛있게 먹고있는데 영양사가 직접 와서 맛있게 먹고 있는지 묻고 매주 식단짜기 힘든데 도움이 되었다 혹시 못먹는게 있으면 말해달라고 했습니다.,0
회사 구내식당에는 많은 남직원이 흠모하는 미모의 영양사가 계십니다. 물론 저도 호감은 있지만 대놓고 표현한 적은 없습니다. 여느때처럼 배식을 받고 있었는데 눈이 충혈되어 있네요 연어구이 하나 더 드릴게요 몰래 더 드리는거니깐 남기지 말고 다 드세요 그렇게 기분좋게 식사를 마치고 구내식당 게시판에 연어 안남기고 잘 먹었습니다 다음에는 치킨이 먹고싶어요 라고 적었습니다. 그리고 며칠 후 치킨가스가 나왔습니다. 게시판에 가자미조림도 가능할까요라고 적었더니 그 다음 주에 가자미 조림이 나왔습니다. 여느때처럼 밥을 맛있게 먹고있는데 영양사가 제게 직접 와서 맛있게 먹고 있는지 묻고 매주 식단짜기 힘든데 도움이 되었다며 못먹는 음식이 있으면 말해달라고 했습니다.,0
회사 구내식당에는 많은 남직원이 흠모하는 미모의 영양사가 계십니다. 물론 저도 호감은 있지만 대놓고 표현한 적은 없습니다. 여느때처럼 배식을 받고 있었는데 눈이 충혈되어 있네요 연어구이 하나 더 드릴게요 몰래 더 드리는거니깐 남기지 말고 다 드세요 그렇게 기분좋게 식사를 마치고 구내식당 게시판에 연어 안남기고 잘 먹었습니다 다음에는 치킨이 먹고싶어요 라고 적었습니다. 그리고 며칠 후 치킨가스가 나왔습니다. 게시판에 가자미조림도 가능할까요라고 적었더니 그 다음 주에 가자미 조림이 나왔습니다. 그날도 맛있게 먹고있는데 영양사가 직접 와서 맛있게 먹고 있는지 묻고 매주 식단짜기 힘든데 도움이 되었다 혹시 가리는게 있으면 게시판에 적어달라고 했습니다.,0
회사 구내식당에는 많은 남직원이 흠모하는 미모의 영양사가 계십니다. 물론 저도 호감은 있지만 대놓고 표현한 적은 없습니다. 여느때처럼 배식을 받고 있었는데 눈이 충혈되어 있네요 연어구이 하나 더 드릴게요 몰래 더 드리는거니깐 남기지 말고 다 드세요 그렇게 기분좋게 식사를 마치고 구내식당 게시판에 연어 잘 먹었다고 하며 먹고싶은 반찬을 얘기하니 이후로 그 반찬들이 나왔습니다. 그날도 맛있게 먹고있는데 영양사가 직접 와서 맛있게 먹고 있는지 묻고 매주 식단짜기 힘든데 도움이 되었다 혹시 못먹는게 있으면 말해달라고 했습니다.,0
회사 구내식당에는 많은 남직원이 흠모하는 미모의 영양사가 계십니다. 물론 저도 호감은 있지만 대놓고 표현한 적은 없습니다. 여느때처럼 배식을 받고 있었는데 눈이 충혈되어 있네요 몰래 연어구이 더 드릴테니 남기지 말고 다 먹으라고 얘기했다 기분좋게 식사 후 구내식당 게시판에 연어 안남기고 잘 먹었습니다 다음에는 치킨이 먹고싶어요 라고 적었습니다. 그리고 며칠 후 치킨이 나왔습니다. 게시판에 가자미도 가능할까요라고 적었더니 그 다음 주에 가자미가 나왔습니다. 그날도 맛있게 먹고있는데 영양사가 직접 와서 맛있게 먹고 있는지 묻고 매주 식단짜기 힘든데 도움이 되었다 혹시 못먹는게 있으면 말해달라고 했습니다.,0
나 손시려우니까 손 뎁혀달라할때마다 내 손잡고 지 주머니에 넣어줌 진짜 어떻게 이래? 이게 썸 아니면 뭔데,1
내 손이 차가워서 손 뎁혀달라할때마다 내 손잡고 지 주머니에 넣어줌 진짜 어떻게 이래? 이게 썸 아니면 뭔데,1
나 손시려우니까 손 따듯하게 해달라니까 내 손잡고 지 주머니에 넣어줌 진짜 어떻게 이래? 이게 썸 아니면 뭔데,1
나 손시려우니까 손 뎁혀달라할때마다 내 손을 잡고 본인 주머니에 넣어줬어 진짜 어떻게 이래? 이게 썸 아니면 뭔데,1
손이 시려워서 손 좀 데워달라할 때마다 내 손잡고 자기 주머니에 넣어줌 진짜 어떻게 이래? 이게 썸 아니면 뭔데,1
손이 시려워서 손 좀 데워달라할 때마다 내 손을 자기 주머니 안에 넣어줌 진짜 어떻게 이럴 수가 있어? 이게 썸 아니면 뭔데,1
손이 시려워서 손 좀 데워달라할 때마다 내 손잡고 자기 주머니에 넣어줌 진짜 어떻게 이래? 이게 썸이 아니면 뭐야,1
손이 시려워서 손 좀 데워달라할 때마다 내 손잡고 자기 주머니에 넣어주는데 이게 썸이 아니면 뭘까,1
"술자리에 동석하면 바람 쐬러 나가자면서 밖으로 불러내 제 머리를 쓰다듬고 손도 잡아요. 술자리 이후에 카톡도 종종 했고요. 근데 둘이 따로 만난 적이 없어요. 말만 하고 정확한 약속 시간은 잡지 않아요. 이거 썸 맞나요? 카톡이나 술자리에서는 썸인 것처럼 행동해요. 근데 둘이 따로 만나는 걸 피하는 눈치예요. 다른 여자들이랑도 잘 노는데, 그렇다고 모든 여자와 스킨십을 하지는 않더라고요.",0
"지금 절 어지럽게 하는 남자가 있어요. 술자리에 같이 가면 바람 쐬러 나가자면서 밖으로 불러내 제 머리를 쓰다듬고 손도 잡아요. 술자리 이후에 카톡도 종종 했고요. 근데 둘이 따로 만난 적이 없어요. 말만 하고 정확한 약속 시간은 잡지 않아요. 이거 썸 맞나요? 카톡이나 술자리에서는 썸인 것처럼 행동해요. 근데 둘이 따로 만나는 걸 피하는 눈치예요. 다른 여자들이랑도 잘 노는데, 그렇다고 모든 여자와 스킨십을 하지는 않더라고요.",0
"지금 절 혼란스럽게 하는 남자가 한 명 있어요. 술자리에 동석하면 바람 쐬러 나가자면서 밖으로 불러내 스킨쉽을 해요. 술자리 이후에 연락도 종종 하고요. 근데 둘이 따로 만난 적이 없어요. 말만 하고 정확한 약속 시간은 잡지 않아요. 이거 썸 맞나요? 카톡이나 술자리에서는 썸인 것처럼 행동해요. 근데 둘이 따로 만나는 걸 피하는 눈치예요. 다른 여자들이랑도 잘 노는데, 그렇다고 모든 여자와 스킨십을 하지는 않더라고요.",0
"지금 절 혼란스럽게 하는 남자가 한 명 있어요. 술자리에 동석하면 바람 쐬러 나가자면서 밖으로 불러내 제 머리를 쓰다듬고 손도 잡아요. 술자리 이후에 카톡도 종종 했고요. 근데 둘이서만 만난 적이 없어요. 말만 하고 구체적인 약속 시간은 잡지 않아요. 이거 썸인가요? 카톡이나 술자리에서는 썸인 것처럼 행동해요. 근데 둘이 따로 만나는 걸 피하는 눈치예요. 다른 여자들이랑도 잘 노는데, 그렇다고 모든 여자와 스킨십을 하지는 않더라고요.",0
"지금 절 혼란스럽게 하는 남자분이 있어요. 술자리에 동석하면 잠시 나가자면서 밖에서 제 머리를 쓰다듬어주고 손을 잡아요. 이후에 연락도 종종 했고요. 근데 둘이 밖에서 따로 만난 적이 없어요. 말만 하고 정확한 약속 시간은 잡지 않아요. 이거 썸 맞나요? 카톡이나 술자리에서는 썸인 것처럼 행동해요. 근데 둘이 따로 만나는 걸 피하는 눈치예요. 다른 여자들이랑도 잘 노는데, 그렇다고 모든 여자와 스킨십을 하지는 않더라고요.",0
"지금 절 혼란스럽게 하는 남자가 한 명 있어요. 술자리에 동석하면 바람 쐬러 나가자면서 밖으로 불러내 제 머리를 쓰다듬고 손도 잡아요. 술자리 이후에 카톡도 종종 했고요. 근데 둘이 따로 만난 적이 없어요. 말만 만나자고 얘기하고 정확한 약속 일자나 시간은 잡지 않아요. 이거 썸 맞나요? 카톡이나 술자리에서는 썸인 것처럼 행동해요. 근데 둘이 따로 만나는 걸 피하는 눈치예요. 다른 여자들이랑도 잘 노는데, 그렇다고 모든 여자와 스킨십을 하지는 않더라고요.",0
"지금 절 혼란스럽게 하는 남자가 한 명 있어요. 술자리에 동석하면 바람 쐬러 나가자면서 밖으로 불러내 제 머리를 쓰다듬고 손도 잡아요. 술자리 이후에 카톡도 종종 했고요. 근데 둘이 따로 만난 적이 없어요. 말만 하고 정확한 약속 시간은 잡지 않아요. 이거 썸 맞나요? 연락이나 술자리에서는 가까운 사이인 것처럼 행동해요. 근데 둘이 따로 만나는 걸 피하는 눈치예요. 다른 여자들이랑도 잘 노는데, 그렇다고 모든 여자와 스킨십을 하지는 않더라고요.",0
"지금 절 혼란스럽게 하는 남자가 한 명 있어요. 술자리에 동석하면 바람 쐬러 나가자면서 밖으로 불러내 제 머리를 쓰다듬고 손도 잡아요. 술자리 이후에 카톡도 종종 했고요. 근데 둘이 따로 만난 적이 없어요. 말만 하고 정확한 약속 시간은 잡지 않아요. 이거 썸 맞나요? 카톡이나 술자리에서는 썸인 것처럼 행동해요. 근데 저희 둘이 따로 만나는 것은 피하는 눈치예요. 다른 여자들이랑도 잘 노는데, 그렇다고 모든 여자와 스킨십을 하지는 않더라고요.",0
"지금 절 혼란스럽게 하는 남자가 한 명 있어요. 술자리에 동석하면 바람 쐬러 나가자면서 밖으로 불러내 제 머리를 쓰다듬고 스킨십을 해요. 술자리 이후에 카톡도 종종 했고요. 근데 둘이 따로 만난 적이 없어요. 말만 하고 정확한 약속 시간은 잡지 않아요. 이거 썸 맞나요? 카톡이나 술자리에서는 썸인 것처럼 행동해요. 근데 둘이 따로 만나는 걸 피하는 눈치예요. 다른 분들이랑도 잘 지내는데, 그렇다고 모든 여자와 스킨십을 하지는 않더라고요.",0
"지금 절 혼란스럽게 하는 남자가 한 명 있어요. 술자리에 동석하면 바람 쐬러 나가자면서 밖으로 불러내 제 머리를 쓰담거나 손을 잡는 스킨십을 해요. 술자리 이후에 카톡도 종종 했고요. 근데 둘이 따로 만난 적이 없어요. 말만 하고 정확한 약속 시간은 잡지 않아요. 이거 썸 맞나요? 카톡이나 술자리에서는 썸인 것처럼 행동해요. 근데 둘이 따로 만나는 걸 피하는 눈치예요. 다른 여자분들과도 함께 있는데, 그렇다고 모든 여자와 스킨십을 하지는 않더라고요.",0
"제게 썸남이 있어요. 자주 만나고 만나면 얘기도 하고 데이트도 해요. 더 자주 보고 싶은데 항상 제가 먼저 만나자고 하네요. 이러니 ‘얘가 나를 좋아하긴 하나?’라는 생각이 들어요. 만나면 재미있게 놀긴 하는데, 먼저 만나자고 안 하는 그 남자… 내 썸남 맞아요?",0
"선배님들, 제게 짝궁이 있어요. 자주 만나서 얘기도 하고 데이트도 해요. 더 자주 보고 싶은데 항상 제가 먼저 만나자고 하네요. 이러니 ‘얘가 나를 좋아하긴 하나?’라는 생각이 들어요. 만나면 재미있게 놀긴 하는데, 먼저 만나자고 안 하는 그 남자… 내 짝궁 맞아요?",0
"선배님들, 제게 썸남이 있어요. 여러 번 만나서 얘기도 하고 같이 시간을 보내요. 더 자주 보고 싶은데 항상 제가 먼저 만나자고 하네요. 이러니 ‘얘가 나를 좋아하긴 하나?’라는 생각이 들어요. 만나면 재미있게 놀긴 하는데, 먼저 만나자고 안 하는 그 남자… 내 썸남 맞아요?",0
"선배님들, 제게 썸남이 있어요. 자주 만나서 얘기도 하고 데이트도 해요. 더 많이 보고 싶은데 항상 제가 먼저 연락을 보내내요. 이러니 ‘얘가 나를 좋아하긴 하나?’라는 생각이 들어요. 만나면 재미있게 놀긴 하는데, 먼저 만나자고 안 하는 그 남자… 내 썸남 맞아요?",0
"선배님들, 제게 썸남이 있어요. 자주 만나서 얘기도 하고 데이트도 해요. 더 자주 보고 싶은데 항상 제가 먼저 만나자고 하네요. 이러니 ‘썸남이 나를 좋아하나?’라는 생각이 들어요. 만나면 즐거운 시간을 보내긴 하는데, 먼저 만나자고 안 하는 그 남자… 내 썸남 맞아요?",0
"선배님들, 제게 썸남이 있어요. 자주 만나서 얘기도 하고 데이트도 해요. 더 자주 보고 싶은데 항상 제가 먼저 만나자고 하네요. 이러니 ‘얘가 나를 좋아하긴 하나?’라는 생각이 들어요. 만나면 재미있게 놀긴 하는데, 먼저 연락하지 않는 그 분… 내 썸남 맞아요?",0
"선배님들, 제게 썸남이 있어요. 자주 만나서 얘기도 하고 데이트도 해요. 더 자주 보고 싶은데 항상 제가 먼저 만나자고 하네요. 이러니 나를 좋아하는게 맞는지 의문이 들어요. 만나면 재미있게 놀긴 하는데, 먼저 만나자고 안 하는 그 남자… 내 썸남 맞아요?",0
"선배님들, 제게 썸남이 있어요. 자주 만나서 얘기도 하고 데이트도 해요. 더 자주 보고 싶은데 항상 제가 먼저 만나자고 하네요. 이러니 ‘얘가 나를 좋아하긴 하나?’라는 생각이 들어요. 먼저 연락이 없는 그 남자… 내 썸남 맞아요?",0
"친한 여자 선배가 있어요. 서로 선물도 하고 맛있는 것도 사다 줬죠. 전 그 분을 선배 이상으로 본 적 없는데 친구들은 저희가 썸 타는 줄 알았대요. 그 얘길 들으니 나도 모르게 좋아했나 싶네요. 저보다 세 살이 많아서 그런지, 다른 남자와 연애를 해도 그냥 ‘그렇구나’ 할 것 같아요. 고백해온다면 사귈 의향은 있지만 제가 먼저 고백할 일은 없을 것 같다는 생각이 들어요. 제가 확신이 없어 이런 고민이 생긴 것 같아요. 확신이 설 때까지 섣불리 판단하지 않을게요.",1
"최근에 친해진 여자 선배가 있어요. 서로 선물도 해주고, 아프면 맛있는 것도 사다 줬죠. 전 선배 이상으로 그녀를 본 적 없는데 친구들은 저희가 썸 타는 줄 알았대요. 그 얘길 들으니 나도 모르게 좋아했나 싶네요. 저보다 세 살 연상인데 다른 남자와 연애를 해도 그냥 그렇구나 생각할 것 같아요. 고백해온다면 사귈 의향은 있지만 제가 먼저 고백할 일은 없을 것 같다는 생각이 들어요. 제가 확신이 없어 이런 고민이 생긴 것 같아요. 확신이 설 때까지 섣불리 판단하지 않을게요.",1
"최근에 친해진 여자 선배가 있어요. 서로 선물도 해주고, 아프면 맛있는 것도 사다 줬죠. 전 선배 이상으로 그녀를 본 적 없는데 친구들은 저희가 썸 타는 줄 알았대요. 그 얘길 들으니 나도 모르게 좋아했나 싶네요. 저보다 세 살이 많아서 그런지, 다른 남자와 연애를 해도 그냥 ‘그렇구나’ 할 것 같아요. 고백하신다면 사귈 의향은 있지만 제가 먼저 고백하지는 않을 것 같다는 생각이 들어요. 제가 확신이 없어 이런 고민이 생긴 것 같아요. 확신이 설 때까지 급하게 판단하지 않을게요.",1
"최근에 친해진 여자 선배가 있어요. 서로 선물도 해주고, 아프면 맛있는 것도 사다 줬죠. 전 선배 이상으로 그녀를 본 적 없는데 친구들은 저희가 썸 타는 줄 알았대요. 그 얘길 들으니 나도 모르게 좋아했나 싶네요. 저보다 세 살이 많아서 그런지, 다른 남자와 연애를 해도 그냥 ‘그렇구나’ 할 것 같아요. 고백해온다면 사귈 의향은 있지만 제가 먼저 고백할 일은 없을 것 같다는 생각이 들어요. 제가 그 분에 대한 확신이 없어 이런 고민을 가진 것 같아요. 확신이 설 때까지 섣불리 판단하지 않을게요.",1
"최근에 친해진 여자 선배가 있어요. 서로 선물도 해주고, 아프면 맛있는 것도 사다 줬죠. 전 선배 이상으로 그녀를 본 적 없는데 친구들은 저희가 썸 타는 줄 알았대요. 그 얘길 들으니 나도 모르게 좋아했나 싶네요. 저보다 세 살이 많아서 그런지, 다른 남자와 연애를 해도 그냥 ‘그렇구나’ 할 것 같아요. 고백해온다면 사귈 의향은 있지만 제가 먼저 고백할 일은 없을 것 같다는 생각이 들어요. 제가 확신이 없어 이런 고민이 생긴 것 같아요. 확신이 설 때까지 섣불리 판단하지 않을게요.",1
"최근에 친해진 여자분이 있어요. 같이 선물 주고받고 아프면 음식도 사다 줬어요. 전 여자분을 선배 말고는 생각해 본 적 없는데 친구들은 저희가 썸 타는 줄 알았대요. 그 얘길 들으니 나도 모르게 좋아했나 싶네요. 저보다 세 살이 많아서 그런지, 다른 남자와 연애를 해도 그냥 ‘그렇구나’ 할 것 같아요. 고백해온다면 사귈 의향은 있지만 제가 먼저 고백할 일은 없을 것 같다는 생각이 들어요. 제가 확신이 없어 이런 고민이 생긴 것 같아요. 확신이 설 때까지 섣불리 판단하지 않을게요.",1
"최근에 친해진 여자 선배가 있어요. 서로 선물도 해주고, 아프면 맛있는 것도 사다 줬죠. 전 선배 이상으로 그녀를 본 적 없는데 친구들은 저희가 가까운 사이인 줄 알았대요. 나도 모르게 여자분을 좋아했나 싶네요. 저보다 세 살이 많아서 그런지, 다른 남자와 연애를 해도 그냥 ‘그렇구나’ 할 것 같아요. 고백해온다면 사귈 의향은 있지만 제가 먼저 고백할 일은 없을 것 같다는 생각이 들어요. 제가 확신이 없어 이런 고민이 생긴 것 같아요. 확신이 설 때까지 섣불리 판단하지 않을게요.",1
"최근에 친해진 여자 선배가 있어요. 서로 선물도 해주고, 아프면 맛있는 것도 사다 줬죠. 전 선배 이상으로 그녀를 본 적 없는데 친구들은 저희가 썸 타는 줄 알았대요. 그 얘길 들으니 나도 모르게 좋아했나 싶네요. 저보다 나이가 많아서 다른 분과 연애해도 별 생각 없을 것 같아요. 고백해온다면 사귈 의향은 있지만 제가 먼저 고백할 일은 없을 것 같다는 생각이 들어요. 제가 확신이 없어 이런 고민이 생긴 것 같아요. 확신이 설 때까지 섣불리 판단하지 않을게요.",1
"최근에 친해진 여자 선배가 있어요. 서로 선물도 해주고, 아프면 맛있는 것도 사다 줬죠. 전 선배 이상으로 그녀를 본 적 없는데 친구들은 저희가 썸 타는 줄 알았대요. 그 얘길 들으니 나도 모르게 좋아했나 싶네요. 저보다 세 살이 많아서 그런지, 다른 남자와 연애를 해도 그냥 ‘그렇구나’ 할 것 같아요. 고백을 받는다면 사귈 수는 있지만 제가 먼저 할 일은 없을 것 같아요. 제가 확신이 없어 이런 고민이 생긴 것 같아요. 확신이 설 때까지 섣불리 판단하지 않을게요.",1
최근에 친해진 여자 선배가 있어요. 전 선배 이상으로 그녀를 본 적 없는데 친구들은 저희가 썸 타는 줄 알았대요. 그 얘길 들으니 나도 모르게 좋아했나 싶네요. 고백해온다면 사귈 의향은 있지만 제가 먼저 고백할 일은 없을 것 같다는 생각이 들어요. 제가 확신이 없어 이런 고민이 생긴 것 같아요. 확신이 설 때까지 섣불리 판단하지 않을게요.,1
석탄일에 방탈출하러 가자고 시간내주라고함. 일부러 흑심 가득하게 공포방탈출로 잡음. 그날 아침에 헤어랑 메이크업 받으러 샵갔다왔닼 근데 2~3 사이 시점??부터 갑자기 카톡 답장이 잘 옴 석탄일 2~3일 전부터??? 이거뭐지 되는건가??? 싶기도했는데 내용이 막 꿀떨어지고 하지는않앗음 그래도 내가 넘 좋아했어서 걍 넘 좋고 카톡 진짜 계속 보게되곸,1
휴일에 놀러 가자고 시간내달라고함. 일부러 흑심 가득하게 공포물 방탈출로 잡음. 그날 아침에 꾸미려고 샵에도 갔다왔닼 근데 2~3 사이 시점??부터 갑자기 카톡 답장이 잘 옴 휴일 2~3일 전부터??? 이거 뭐지 되는건가??? 싶기도했는데 내용이 막 꿀떨어지고 하지는않앗음 그래도 내가 넘 좋아했어서 걍 넘 좋고 카톡 진짜 계속 보게되곸,1
석탄일에 방탈출하러 가자고 시간내주라고함. 일부러 흑심 가득하게 공포방탈출로 잡음. 그날 아침에 머리랑 화장도 받으러 미용실도 갔다왔닼 근데 2~3 사이 시점??부터 갑자기 카톡 답장이 잘 옴 석탄일 2~3일 전부터??? 이거뭐지 되는건가??? 싶기도했는데 내용이 막 꿀떨어지고 하지는않앗음 그래도 내가 넘 좋아했어서 걍 넘 좋고 카톡 진짜 계속 보게되곸,1
석탄일에 방탈출하러 가자고 시간내주라고함. 일부러 흑심 가득하게 공포방탈출로 잡음. 그날 아침에 헤어랑 메이크업 받으러 샵갔다왔닼 근데 2~3 사이 시점??부터 갑자기 연락이 잘 되는거야 석탄일 2~3일 전부터??? 이거뭐지 진전이 있는건가??? 싶기도했는데 내용이 막 꿀떨어지고 하지는않앗음 그래도 내가 넘 좋아했어서 걍 넘 좋고 카톡 진짜 계속 보게되곸,1
석탄일에 방탈출하러 가자고 시간내주라고함. 일부러 흑심 가득하게 공포방탈출로 잡음. 그날 아침에 헤어랑 메이크업 받으러 샵갔다왔닼 근데 2~3 사이 시점??부터 갑자기 카톡 답장이 잘 옴 석탄일 2~3일 전부터??? 이거뭐지 진전이 있는건가??? 싶기도 했는데 내용이 달달하지는않앗음 그래도 내가 넘 좋아했어서 걍 넘 좋고 카톡 진짜 계속 보게되곸,1
석탄일에 방탈출하러 가자고 시간내주라고함. 일부러 흑심 가득하게 공포방탈출로 잡음. 그날 아침에 헤어랑 메이크업 받으러 샵갔다왔닼 근데 2~3 사이 시점??부터 갑자기 카톡 답장이 잘 옴 석탄일 2~3일 전부터??? 이거뭐지 되는건가??? 싶기도했는데 내용이 달달하지는않았음 그래도 내가 너무 좋아했어서 그냥 너무 좋고 카톡 진짜 계속 보게되곸,1
석탄일에 방탈출하러 가자고 시간내주라고함. 일부러 흑심 가득하게 공포방탈출로 잡음. 그날 아침에 헤어랑 메이크업 받으러 샵갔다왔닼 근데 2~3 사이 시점??부터 갑자기 카톡 답장이 잘 옴 석탄일 2~3일 전부터??? 이거뭐지 되는건가??? 싶기도했는데 내용이 막 꿀떨어지고 하지는않앗음 그래도 내가 너무 좋아했어서 그냥 너무 좋고 연락을 진짜 계속 보게되곸,1
석탄일에 방탈출하러 가자고 시간내주라고함. 일부러 공포방탈출로 잡음. 그날 아침에 헤어랑 메이크업 받으러 샵갔다왔닼 근데 2~3 사이 시점??부터 갑자기 카톡 답장이 잘 옴 석탄일 2~3일 전부터??? 이거뭐지 되는건가??? 싶기도했는데 내용이 막 핑크빛이지는 않았지만 내가 너무 좋아했어서 그냥 너무 좋고 카톡 진짜 계속 보게되더라,1
석탄일에 방탈출하러 가자고 시간내주라고함. 일부러 흑심 가득하게 공포방탈출로 잡음. 그날 약속 전에 헤어랑 메이크업 받으러 샵갔다왔닼 근데 2~3 사이 시점??부터 갑자기 연락이 엄청 잘 됨 석탄일 2~3일 전부터??? 이거뭐지 되는건가??? 싶기도했는데 내용이 막 꿀떨어지고 하지는않앗음 그래도 내가 넘 좋아했어서 걍 넘 좋고 카톡 진짜 계속 보게되곸,1
석탄일에 방탈출하러 가자고 시간내주라고함. 일부러 흑심 가득하게 공포방탈출로 잡음. 그날 아침에 헤어랑 메이크업 받으러 샵갔다왔닼 근데 2~3 사이 시점??부터 갑자기 카톡 답장이 잘 옴 석탄일 2~3일 전부터??? 이거뭐지 되는건가??? 싶기도했는데 내용이 막 꿀떨어지고 하지는않앗음 그래도 내가 넘 좋아했어서 걍 넘 좋고 연락했던 내용을 계속 다시 들여보게 되고,1
코로나 시국으로 회사 집이 하루 일과인데요. 이런 저의 반복적인 일상에 불쑥불쑥 나타나는 한 존재가 있습니다. ”유미야 우리 구에서 352번째 3번째 352번째 352번째부터 355번째 확진자 나왔고 감염 경로는 역학조사 중이래 출근할 때도 출근해서도 마스크 꼭 쓰고 꼭 kf94로 알겠지” ”유미야 356번째 확진자도 나왔대 그런데 확진자 동선에 우리 아파트 앞 사거리 건물이 있더라고 오늘 퇴근하면 아파트 후문으로 들어와 알겠지” 밤 12시에도 “정말 유미야 이 밤에 357번째에서 358번째 확진자가 또 나왔어 358번째 확진자가 또 나왔어 근데 확진자 동거인이 무려 5명이래” 저는 이 오빠 덕에 저는 긴급 재난 문자를 확인하지 않아도 동네 상황을 모두 알 수 있었습니다. 그러던 어느 날 평소처럼 퇴근 후에 집으로 가는 중이었어요. 코너를 막 꺾으려던 순간 오빠가 “확진자 동선이야 오늘 다른 길로 가자 데려다 줄게” 하며 데려다 주었습니다. 그날 저는 동네 오빠의 에스코트를 받으며 안전 귀가를 했습니다. 집에 돌아오니 마침 그때 오빠에게 톡이 왔고 톡을 확인했습니다. ”유미야 너 마스크 있어?” ”마스크 100장 주문했는데 사이즈가 안 맞네 너 가져라”하며 마스크를 선물해줬는데 본인 사이즈를 선물해줬습니다.,2
